"VALUES","CLASS"
4.1601758606796e-71,0
9.03229529256973e-88,0
4.15896195592726e-71,0
4.15749336248252e-71,0
8.83088756279136e-88,0
8.83138853404283e-88,0
5.00758228606865e-68,0
1.4826867357465e-67,0
8.83224199541289e-88,0
8.83088756256923e-88,0
8.83088757848469e-88,0
8.84357034956748e-88,0
1.10351478541548e-87,0
9.13328535409838e-88,0
7.04360852682099e-71,0
7.11434569729305e-71,0
7.20028161960631e-71,0
1.67703439907792e-64,0
1.67470963749384e-64,0
1.67394435191156e-64,0
7.11043447783494e-71,0
7.11375543264647e-71,0
7.11504676449325e-71,0
7.11504735816529e-71,0
7.82794079208419e-67,0
2.13571299477771e-68,0
1.09343067037373e-79,0
9.87367030631345e-65,0
6.03358876409394e-62,0
1.04018419712248e-64,0
1.39191060791967e-64,0
1.64309059117748e-64,0
7.11490213638994e-71,0
7.11497981272848e-71,0
1.51129580058013e-87,0
1.51130037667242e-87,0
1.51130040237306e-87,0
7.87451667658913e-80,0
1.51130008219136e-87,0
1.51128508775377e-87,0
2.55518766771503e-67,0
4.13864077438485e-52,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256634149119e-53,0
9.40256633992171e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
8.52371588248343e-52,0
7.33374421466522e-68,0
1.51130040262945e-87,0
7.11504883534439e-71,0
5.36347787253289e-61,0
1.67752310131024e-64,0
8.29160224256176e-67,0
7.37218344124121e-67,0
7.37218260002355e-67,0
7.37218185003599e-67,0
7.2095654485119e-62,0
8.61016081583753e-64,0
4.15754646556935e-71,0
4.15749219424306e-71,0
4.16033374769738e-71,0
6.74511882565908e-61,0
9.80307298700172e-65,0
9.80307298613076e-65,0
9.80307298614748e-65,0
4.18494440658097e-71,0
4.15749219401997e-71,0
4.15749219401891e-71,0
4.15749219401891e-71,0
4.15749219411651e-71,0
4.15750384189627e-71,0
1.38213525307613e-87,0
1.51133073112414e-87,0
9.40256633966062e-53,0
9.40256633328154e-53,0
9.40256617841048e-53,0
9.40256632454142e-53,0
9.40256633982083e-53,0
9.40256632752645e-53,0
9.40256633972569e-53,0
9.40256697063982e-53,0
9.40256633991423e-53,0
9.42892718613864e-53,0
1.28264117202264e-53,0
8.64528595734039e-52,0
1.05952062204684e-52,0
8.3054228480858e-60,0
2.84094617622243e-67,0
8.39664326649702e-53,0
5.35350956269712e-68,0
2.7789484451064e-68,0
2.54432683105576e-67,0
2.7763503089002e-68,0
2.77894013987233e-68,0
2.54454165993538e-67,0
1.51128333084085e-87,0
9.09448276544393e-88,0
8.83117489325851e-88,0
8.83088808274178e-88,0
8.83088756256949e-88,0
8.83088756256974e-88,0
9.96709012510199e-88,0
4.15749219401903e-71,0
4.15749219409926e-71,0
8.86854153369288e-88,0
2.55908620254323e-67,0
9.40256633991423e-53,0
9.40256633991409e-53,0
9.40197423891836e-53,0
5.65662485987724e-53,0
7.14771422569016e-53,0
5.62614858907209e-53,0
5.50118348290363e-53,0
6.21863992385606e-53,0
9.40016602565918e-53,0
5.25495841566044e-68,0
8.97103351978317e-88,0
1.8542355404518e-67,0
9.40243030780854e-53,0
9.39533006128814e-53,0
3.68503853955161e-68,0
3.15381196567541e-68,0
9.40025598808188e-53,0
2.44335464628242e-68,0
6.98210688591731e-68,0
6.61048104172524e-68,0
1.51122823147834e-87,0
9.41564658074613e-88,0
8.92103478449693e-88,0
1.46288160690648e-87,0
1.28891839593725e-87,0
1.50950694514252e-87,0
1.50856196202885e-87,0
1.45803618636296e-87,0
8.87934347322858e-88,0
8.83089221207294e-88,0
4.15749256438099e-71,0
4.15749219685967e-71,0
4.1589386793856e-71,0
1.51129158299067e-87,0
8.6531240941807e-52,0
2.49078670523897e-52,0
1.51110449673674e-87,0
1.50965662574129e-87,0
1.47216512263373e-87,0
1.50879412202891e-87,0
1.51137971064893e-87,0
4.76926990644124e-71,0
1.51130123947478e-87,0
1.51124311500582e-87,0
1.5112982756754e-87,0
1.51130039515885e-87,0
7.33764813463035e-68,0
7.76624201015108e-68,0
1.0158193685315e-87,0
4.18337797080501e-71,0
6.75538114233643e-71,0
7.11137851967187e-71,0
1.51130039824555e-87,0
1.5113003705019e-87,0
1.51027619850463e-87,0
1.05063019803807e-87,0
9.07906496146711e-88,0
8.83406739248803e-88,0
8.83113116826565e-88,0
8.87026276737568e-88,0
8.83186614334677e-88,0
8.83088756289803e-88,0
4.15749219403864e-71,0
8.8308875625735e-88,0
8.830887562574e-88,0
8.83088757153682e-88,0
8.83088757292529e-88,0
8.83088763999681e-88,0
8.83088756270376e-88,0
8.83088756256823e-88,0
8.83088756256823e-88,0
4.15749219401891e-71,0
4.15749219473829e-71,0
4.15754873397667e-71,0
4.42255770349042e-71,0
4.13536747773848e-62,0
3.38829091592911e-61,0
9.80307297674432e-65,0
3.36466732231727e-61,0
4.15749219401891e-71,0
4.15749219401891e-71,0
8.83088756256823e-88,0
8.83088756256823e-88,0
8.83088756256848e-88,0
8.83088756257275e-88,0
8.83088756478045e-88,0
8.83091450166076e-88,0
8.8311956719179e-88,0
8.83105304634099e-88,0
4.15749220786797e-71,0
8.83089739254422e-88,0
2.31790419660792e-52,0
2.42165642621262e-52,0
1.37660041493912e-87,0
8.84366630156725e-88,0
8.83103823861838e-88,0
4.15749219509443e-71,0
4.15749219401903e-71,0
4.15749219401891e-71,0
4.15749219401891e-71,0
4.15749219480268e-71,0
8.83097619206115e-88,0
8.87330298044414e-88,0
1.17399994494789e-87,0
5.07903693126387e-72,0
2.47729016370245e-52,0
8.64048673613958e-52,0
5.96878409456106e-72,0
1.51041077589592e-87,0
4.31270969265047e-71,0
4.19352547461416e-71,0
4.15760558394313e-71,0
4.15749219912402e-71,0
4.15749220844083e-71,0
8.83301714152661e-88,0
2.48182460616965e-52,0
9.40256633991409e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991409e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
9.40256633991423e-53,0
