"VALUES","CLASS"
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.0188628419702e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197032e-13,0
1.01886284201319e-13,0
1.01886284211926e-13,0
1.01886284583948e-13,0
1.01886418506478e-13,0
1.09395209544733e-13,0
4.38606622500024e-12,0
1.24505042438147e-13,0
1.01886751788756e-13,0
1.01886286835354e-13,0
1.0188628419709e-13,0
1.0188628419702e-13,0
1.0188628419718e-13,0
1.01886284197028e-13,0
1.01886284197035e-13,0
1.01886284197547e-13,0
1.01886284197039e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
1.01886284197012e-13,0
