"VALUES","CLASS"
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.6639848939177e-19,0
3.66398489430733e-19,0
3.66398492064913e-19,0
3.66398566313669e-19,0
3.66399097783816e-19,0
3.66398493068624e-19,0
3.66398489548157e-19,0
3.66398492396911e-19,0
3.66398497751194e-19,0
3.66398540335126e-19,0
3.66398756557476e-19,0
3.66401835677173e-19,0
3.66524582384238e-19,0
3.69773897237966e-19,0
3.66475418258876e-19,0
3.66400764535206e-19,0
3.66400503304814e-19,0
3.66402435646197e-19,0
3.66417009532059e-19,0
3.66419141777726e-19,0
3.66399545153125e-19,0
3.66400405886468e-19,0
3.66401100516486e-19,0
3.66398535766075e-19,0
3.66398603698384e-19,0
3.66409004777634e-19,0
3.67142698226184e-19,0
2.32278443003793e-18,0
3.83101804199504e-17,0
3.67705497061674e-19,0
3.66402739953866e-19,0
3.66398538868204e-19,0
3.66398495507943e-19,0
3.66398490653058e-19,0
3.66398491632464e-19,0
3.6639859762013e-19,0
3.66567738902552e-19,0
3.89146526847287e-19,0
3.74095630447637e-19,0
3.66544182829851e-19,0
3.6640277772638e-19,0
3.66398501708764e-19,0
3.66398489530928e-19,0
3.66398492379197e-19,0
3.6639849336482e-19,0
3.66398489400002e-19,0
3.66398489856215e-19,0
3.66399060707738e-19,0
3.66402478853779e-19,0
3.66509404971448e-19,0
3.66670291309671e-19,0
3.66400728383975e-19,0
3.66398534164056e-19,0
3.66399301394573e-19,0
3.66434452635436e-19,0
3.67142753744779e-19,0
3.66521331263138e-19,0
3.66423802887564e-19,0
3.66415265404863e-19,0
3.66402430021364e-19,0
3.66399244870476e-19,0
3.66398846516459e-19,0
3.6639855868067e-19,0
3.66398517503727e-19,0
3.66398489633258e-19,0
3.66398489392384e-19,0
3.663984893919e-19,0
3.66398489400585e-19,0
3.66398489395722e-19,0
3.66398489391676e-19,0
3.6639848939165e-19,0
3.66398489392275e-19,0
3.66398489392848e-19,0
3.66398489391791e-19,0
3.66398489391952e-19,0
3.66398489392051e-19,0
3.6639848939353e-19,0
3.66398489451029e-19,0
3.66398489441303e-19,0
3.66398489392796e-19,0
3.66398489391963e-19,0
3.66398489391718e-19,0
3.66398489391661e-19,0
3.66398489391661e-19,0
3.66398489391687e-19,0
3.66398489392046e-19,0
3.66398489392561e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489391645e-19,0
3.66398489392025e-19,0
3.66398489392827e-19,0
3.66398489391817e-19,0
3.6639848939165e-19,0
3.66398489391702e-19,0
3.66398489392884e-19,0
3.66398489543909e-19,0
3.66398493050655e-19,0
3.6641240583415e-19,0
3.66964765088995e-19,0
3.66436102776314e-19,0
3.66424102557544e-19,0
3.66758515888442e-19,0
3.67023515658109e-19,0
3.66629777452658e-19,0
3.7565959218807e-19,0
5.9787426350788e-15,0
2.66189388536967e-06,0
1.2924692027581e-17,0
3.85014295253473e-19,0
3.70582729291089e-19,0
3.79407123915846e-19,0
7.45854767092654e-19,0
5.35794324539401e-17,0
5.96697507894692e-19,0
3.67562393739977e-19,0
3.66697428606444e-19,0
3.77125646254477e-19,0
4.30781177498841e-19,0
6.52484214050816e-14,0
3.92348383509576e-05,0
0.00344288137421241,0
1.01225846546774e-18,0
3.66406057353112e-19,0
3.6639855295932e-19,0
3.66398889562508e-19,0
3.66404811246829e-19,0
3.66402535081609e-19,0
3.66399825110406e-19,0
3.66398511482542e-19,0
3.6639854048224e-19,0
3.66399629090036e-19,0
3.66420685984249e-19,0
3.66400993472007e-19,0
3.66398896142571e-19,0
3.66398591627441e-19,0
3.66398545966398e-19,0
3.66398588019493e-19,0
3.66398649898941e-19,0
3.66406427817736e-19,0
3.68776215772958e-19,0
9.35618620642081e-19,0
6.87077351579707e-19,0
3.73176541800747e-19,0
3.73074942265355e-19,0
3.83443998795674e-19,0
4.173526236256e-19,0
3.78253011038749e-19,0
8.252841017248e-19,0
0.000224470234239559,0
0.00402954558905495,0
0.00482003734150619,0
0.00488236630386748,0
0.00494766126871684,0
0.00495233080850997,0
0.00495306555731676,0
0.00495315400952899,0
0.00495316288566943,0
0.00495321936942382,0
0.00495322186457187,0
0.00495321788459943,0
0.00495304926233936,0
0.00495226337815525,0
0.00483909684037164,0
0.00411262584522066,0
0.00384171069051795,0
0.00318615586898674,0
0.00425046651705583,0
0.00483068965932496,0
0.00470236294411327,0
0.00179267071740229,0
1.75519689187003e-06,0
2.63664665732231e-07,0
2.86689918696962e-06,0
2.32371692422497e-14,0
4.30186582158037e-19,0
5.64774135247952e-19,0
1.25896878433892e-18,0
3.68313748515245e-19,0
3.66437065049759e-19,0
3.66399181882875e-19,0
3.66398525011511e-19,0
3.66398519414683e-19,0
3.66398504964047e-19,0
3.66398490796954e-19,0
3.66398489553546e-19,0
3.66398489629733e-19,0
3.66398489584407e-19,0
3.66398489401533e-19,0
3.66398489392619e-19,0
3.66398489391754e-19,0
3.66398489391661e-19,0
3.66398489391702e-19,0
3.66398489391916e-19,0
3.66398489391661e-19,0
3.66398489391702e-19,0
3.66398489399304e-19,0
3.66398491821431e-19,0
3.66398932138436e-19,0
3.66398499445207e-19,0
3.66398489628619e-19,0
3.66398489996018e-19,0
3.66398500586592e-19,0
3.66398527956149e-19,0
3.66398489621855e-19,0
3.66398489396274e-19,0
3.66398489391983e-19,0
3.66398489391666e-19,0
