"VALUES","CLASS"
5.52049164231962e-07,0
5.52049164242018e-07,0
5.52049164367527e-07,0
5.52049164335678e-07,0
5.52049164637428e-07,0
5.52049164584536e-07,0
5.5204916456026e-07,0
5.52049165618417e-07,0
5.5204916548265e-07,0
5.52049164271339e-07,0
5.52049164176974e-07,0
5.52049164412439e-07,0
5.5204916418835e-07,0
5.52049164015716e-07,0
5.52049163998104e-07,0
5.52049163990846e-07,0
5.5204916398837e-07,0
5.52049163988184e-07,0
5.52049163988159e-07,0
5.52049163988225e-07,0
5.52049163988363e-07,0
5.52049163988812e-07,0
5.52049163990138e-07,0
5.52049163995217e-07,0
5.52049164002101e-07,0
5.52049164054836e-07,0
5.52049164056797e-07,0
5.52049164031091e-07,0
5.52049164040691e-07,0
5.52049164110681e-07,0
5.52049164205568e-07,0
5.52049164195416e-07,0
5.52049164255947e-07,0
5.52049164618664e-07,0
5.52049164330124e-07,0
5.52049164367947e-07,0
5.52049165632965e-07,0
5.52049167827205e-07,0
5.52049167660593e-07,0
5.52049184150638e-07,0
5.52049232529414e-07,0
5.52049220419051e-07,0
5.5204918373876e-07,0
5.52049171779288e-07,0
5.5204917058185e-07,0
5.52049190537967e-07,0
5.52049369785123e-07,0
5.52049560886313e-07,0
5.52049642419324e-07,0
5.52050079959278e-07,0
5.52050255841536e-07,0
5.52049632866709e-07,0
5.52050067609847e-07,0
5.52050871823733e-07,0
5.52051687930094e-07,0
5.52053570719017e-07,0
5.52058500485807e-07,0
5.5207042234022e-07,0
5.52084090854969e-07,0
5.52084559055497e-07,0
5.52091514265389e-07,0
5.52098759928446e-07,0
5.52107136180507e-07,0
5.52109804807159e-07,0
5.52142314755262e-07,0
5.52262987704037e-07,0
5.52187320473835e-07,0
5.5207711835556e-07,0
5.52112711904978e-07,0
5.5221420705586e-07,0
5.52123732992052e-07,0
5.52063408924529e-07,0
5.52053278396743e-07,0
5.52050539969495e-07,0
5.52050623778216e-07,0
5.52050108236286e-07,0
5.52049512553846e-07,0
5.52049379298145e-07,0
5.52049362243455e-07,0
5.52049281169777e-07,0
5.5204919584092e-07,0
5.52049170496346e-07,0
5.52049169179082e-07,0
5.52049172421873e-07,0
5.52049176721685e-07,0
5.52049172288334e-07,0
5.52049172603489e-07,0
5.52049176735847e-07,0
5.52049183533075e-07,0
5.5204918863629e-07,0
5.52049188563784e-07,0
5.52049205268833e-07,0
5.52049207239372e-07,0
5.5204932915271e-07,0
5.52049446848919e-07,0
5.52050013765532e-07,0
5.52049585729289e-07,0
5.52049340124768e-07,0
5.5204938486673e-07,0
5.52049558801521e-07,0
5.52050064021057e-07,0
5.52050322084121e-07,0
5.52050967558248e-07,0
5.52054391201578e-07,0
5.52052494894703e-07,0
5.52050847942869e-07,0
5.52050293302484e-07,0
5.52049602055559e-07,0
5.52049264580161e-07,0
5.52049195465334e-07,0
5.52049192122176e-07,0
5.52049211253881e-07,0
5.52049206206878e-07,0
5.52049218522287e-07,0
5.52049222406143e-07,0
5.52049200806095e-07,0
5.52049221456397e-07,0
5.52049197917175e-07,0
5.52049171533404e-07,0
5.52049167419591e-07,0
5.52049165088987e-07,0
5.52049164666955e-07,0
5.52049165345394e-07,0
5.52049166243821e-07,0
5.52049165128911e-07,0
5.52049165752248e-07,0
5.52049169171682e-07,0
5.52049175202411e-07,0
5.52049179272424e-07,0
5.52049177046387e-07,0
5.52049172700953e-07,0
5.52049170511919e-07,0
5.52049211657795e-07,0
5.52049502235788e-07,0
5.52049424460121e-07,0
5.5204926043728e-07,0
5.52049556760775e-07,0
5.52053058803307e-07,0
5.52052127251717e-07,0
5.52050177007913e-07,0
5.52049523660655e-07,0
5.52049432368532e-07,0
5.52049481022784e-07,0
5.52049869974156e-07,0
5.52050960833891e-07,0
5.52053130705751e-07,0
5.52064381053627e-07,0
5.52079438028792e-07,0
5.52070425274429e-07,0
5.52094442040334e-07,0
5.52123453097236e-07,0
5.52175348387409e-07,0
5.52116545278792e-07,0
5.5210753431692e-07,0
5.5211844118646e-07,0
5.52080010704298e-07,0
5.52062977556642e-07,0
5.52072969139467e-07,0
5.52062265581955e-07,0
5.52054558701223e-07,0
5.52051502606609e-07,0
5.5205662517866e-07,0
5.52106593316924e-07,0
5.52253853980287e-07,0
5.52523889545988e-07,0
5.5397821029876e-07,0
5.57286997718043e-07,0
5.58953411295941e-07,0
5.73649421699449e-07,0
5.88264517193797e-07,0
5.72361853180598e-07,0
5.61348396046936e-07,0
5.66585147752853e-07,0
5.58820852581462e-07,0
5.53635694141287e-07,0
5.52494803140172e-07,0
5.52204195215857e-07,0
5.5212598431044e-07,0
5.52117339059818e-07,0
5.52089145171566e-07,0
5.52088318821349e-07,0
5.52057405799302e-07,0
5.5205467274564e-07,0
5.52055033993084e-07,0
5.52061776185958e-07,0
5.52060316098886e-07,0
5.52059018042375e-07,0
9.23871735790408e-07,0
0.000484011116745778,0
0.000481571574688869,0
0.000143410483722578,0
0.000484680354736334,0
0.000485007948494689,0
0.000466572085954172,0
5.52922545032214e-07,0
5.52484715793653e-07,0
5.52174810284968e-07,0
5.5224587380133e-07,0
5.52746507775437e-07,0
5.52261485803033e-07,0
5.52182275085913e-07,0
5.52158621371631e-07,0
5.52095674657194e-07,0
5.52071804117819e-07,0
5.52060174024543e-07,0
5.52055505156772e-07,0
5.5205186053483e-07,0
5.52051861143533e-07,0
5.52050785353917e-07,0
5.52050020837535e-07,0
5.52049962139758e-07,0
5.52050368219751e-07,0
5.52050831514936e-07,0
5.5205023617689e-07,0
5.52049566598756e-07,0
5.52049236753899e-07,0
5.52049185337576e-07,0
5.52049175728595e-07,0
5.52049170145345e-07,0
5.5204916586854e-07,0
5.52049166059295e-07,0
5.52049174596761e-07,0
5.52049171878842e-07,0
5.52049166228505e-07,0
5.5204916551809e-07,0
5.52049164891701e-07,0
5.52049164509072e-07,0
5.52049165574368e-07,0
5.52049168641069e-07,0
5.52049167380876e-07,0
5.52049168304833e-07,0
5.52049170585278e-07,0
5.52049169220031e-07,0
5.5204916839978e-07,0
5.52049170498908e-07,0
5.52049169114444e-07,0
5.52049164786173e-07,0
5.52049164343304e-07,0
5.52049164416926e-07,0
