"VALUES","CLASS"
1,0
1,0
1,0
1.99934052714334e-267,0
1.9993339683564e-267,0
9.64774063652614e-104,0
1,0
1,0
9.64774063652614e-104,0
1,0
9.64774063652614e-104,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
9.64774063652614e-104,0
0,0
0,0
0,0
9.63125883236005e-104,0
0,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
9.64774063652614e-104,0
1.17932429255348e-103,0
1,0
1,0
1,0
1,0
1,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64777914677087e-104,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
7.53007629526436e-188,0
0,0
0,0
0,0
0,0
0,0
7.53007629526436e-188,0
7.53007629526436e-188,0
7.53007629526436e-188,0
0,0
0,0
0,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
1,0
1.12015115740065e-102,0
1,0
1,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64773797398226e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
0,0
0,0
0,0
0,0
9.62397221259701e-104,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
3.261732277568e-07,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1.01487912989448e-103,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
7.53007629526436e-188,0
1,0
1,0
9.64652791174129e-104,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64795045890318e-104,0
1,0
9.64774063652614e-104,0
0,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
9.64774063652614e-104,0
