"VALUES","CLASS"
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
2.41861817000384e-08,0
